source,ticker,date,open,d0,pk_d0,d1,pk_d1,d5,pk_d5,d10,pk_d10
trial_update,AMGN,2026-07-21,369.2300109863281,-0.008612580501960121,0.004793730089663217,0.0061478995372235,0.007068724843331209,0.049860528977399676,0.07791888025791383,0.049860528977399676,0.07791888025791383
trial_update,AMGN,2026-07-09,363.0799865722656,0.0008538836830385144,0.0050126897420068595,-0.007243512345759484,0.0050126897420068595,0.008841087615324428,0.04258020971800147,0.03569467459500619,0.04497636249249304
trial_update,AMGN,2026-07-02,371.70001220703125,-0.014151223010171021,0.006133975529780011,-0.009685246126681535,0.009550679785803817,-0.030266342831686277,0.009550679785803817,-0.02025826885123372,0.018401926589340256
trial_update,AMGN,2026-07-24,378.54998779296875,-0.006049341173393841,0.009853417267492004,0.0384361875042627,0.051380300711219684,0.024012751680341227,0.051380300711219684,0.024012751680341227,0.051380300711219684
trial_update,AMGN,2026-07-27,383.25,0.025701255325546235,0.03848662752772336,0.011454702279028117,0.03848662752772336,0.011454702279028117,0.03848662752772336,0.011454702279028117,0.03848662752772336
trial_update,AMGN,2026-07-23,372.7300109863281,0.008880416014355186,0.01792179990579368,0.009470658855603498,0.02562173023765202,0.04000215497178283,0.06779703342588861,0.04000215497178283,0.06779703342588861
trial_update,AMGN,2026-07-22,359.9800109863281,0.032001746380605045,0.032946233095184185,0.0446135815002342,0.0539751988521362,0.076837609917068,0.1056169449784139,0.076837609917068,0.1056169449784139
trial_update,AMGN,2026-07-23,372.7300109863281,0.008880416014355186,0.01792179990579368,0.009470658855603498,0.02562173023765202,0.04000215497178283,0.06779703342588861,0.04000215497178283,0.06779703342588861
trial_update,AMGN,2026-07-16,373.9700012207031,-0.020536387011558244,0.012220251114531733,-0.026205277859132736,0.012220251114531733,0.005535222925533878,0.014546627867607409,0.03655377004335403,0.06425648768847436
trial_update,AMGN,2026-07-01,364.739990234375,0.025799210160812658,0.028540889238441114,0.004660887899730515,0.028540889238441114,-0.0037011998192740814,0.028815073880084974,0.004249652771967316,0.03783522147291629
trial_update,AMGN,2026-07-09,363.0799865722656,0.0008538836830385144,0.0050126897420068595,-0.007243512345759484,0.0050126897420068595,0.008841087615324428,0.04258020971800147,0.03569467459500619,0.04497636249249304
trial_update,AMGN,2026-07-02,371.70001220703125,-0.014151223010171021,0.006133975529780011,-0.009685246126681535,0.009550679785803817,-0.030266342831686277,0.009550679785803817,-0.02025826885123372,0.018401926589340256
trial_update,AMGN,2026-07-27,383.25,0.025701255325546235,0.03848662752772336,0.011454702279028117,0.03848662752772336,0.011454702279028117,0.03848662752772336,0.011454702279028117,0.03848662752772336
trial_update,AMGN,2026-07-23,372.7300109863281,0.008880416014355186,0.01792179990579368,0.009470658855603498,0.02562173023765202,0.04000215497178283,0.06779703342588861,0.04000215497178283,0.06779703342588861
trial_update,AMGN,2026-07-23,372.7300109863281,0.008880416014355186,0.01792179990579368,0.009470658855603498,0.02562173023765202,0.04000215497178283,0.06779703342588861,0.04000215497178283,0.06779703342588861
trial_update,AMGN,2026-07-16,373.9700012207031,-0.020536387011558244,0.012220251114531733,-0.026205277859132736,0.012220251114531733,0.005535222925533878,0.014546627867607409,0.03655377004335403,0.06425648768847436
trial_update,AMGN,2026-07-24,378.54998779296875,-0.006049341173393841,0.009853417267492004,0.0384361875042627,0.051380300711219684,0.024012751680341227,0.051380300711219684,0.024012751680341227,0.051380300711219684
trial_results,CL,2026-07-21,91.3499984741211,0.00306512078789134,0.009852233616991946,-0.013902536007443844,0.009852233616991946,0.02342637575691575,0.044991797252365684,0.02342637575691575,0.044991797252365684
trial_update,CL,2026-07-17,92.08999633789062,-0.0017373877628118484,0.001520328207303523,-0.017265679238999132,0.001520328207303523,-0.0011944074854064457,0.007818452050549984,0.015202536448607473,0.03659466696270708
trial_update,CRDL,2026-07-23,1.2300000190734863,-0.040650464024575284,0.016260146842582035,-0.06097564757780294,0.016260146842582035,-0.06504068428844845,0.016260146842582035,-0.06504068428844845,0.016260146842582035
trial_update,COGT,2026-07-13,37.459999084472656,0.02802987887673969,0.031366771643825064,0.049119065604851464,0.057394596327422054,0.05819541800467909,0.06380137341324987,0.08569138181861868,0.09903895288696019
trial_update,CLYM,2026-07-16,12.199999809265137,0.04098360719811489,0.10901638889338372,0.00163938180953771,0.10901638889338372,0.05245904535479684,0.10901638889338372,-0.007377061802865015,0.1815573923948537
