accession,ticker,items,et,chars,event_category,is_binding,transaction_value_usd,value_confidence,has_toxic_financing,toxic_signals,revenue,market_cap,shock,key,up20,dn20,fwd_up,fwd_dn,neg,lng
0001213900-26-075613,SVCO,"8.01,9.01",2026-07-06 21:29:24+00:00,4933,ADMINISTRATIVE,False,,NONE,True,shelf,63064000.0,178950606.17355108,,SVCO|2026-07-06 21:29:00+00:00,False,True,0.0764272513761759,-0.2809392023822539,True,False
0001493152-26-033405,STXS,"8.01,9.01",2026-07-15 21:37:16+00:00,26294,COMMERCIAL_CONTRACT,False,,NONE,False,,32377000.0,264709012.3963337,,STXS|2026-07-15 21:37:00+00:00,False,False,0.14634147050620405,-0.10975606653535719,False,False
0001356576-26-000031,SUPN,"2.02,9.01",2026-07-22 21:07:10+00:00,9051,ADMINISTRATIVE,False,,NONE,False,,718952000.0,2956173267.8085938,,SUPN|2026-07-22 21:07:00+00:00,False,False,0.04395606382750494,-0.016780887026848323,False,False
0000004127-26-000045,SWKS,"8.01,9.01",2026-07-28 20:03:36+00:00,25600,DILUTION_OFFERING,False,,NONE,False,,4086900000.0,11687186387.244507,,SWKS|2026-07-28 20:03:00+00:00,False,False,0.060927155831263624,-0.048013269083054144,True,False
0000004127-26-000045,SWKS,"8.01,9.01",2026-07-28 20:03:36+00:00,25600,DILUTION_OFFERING,False,,NONE,False,,4086900000.0,11687186387.244507,,SWKS|2026-07-28 20:03:00+00:00,False,False,0.060927155831263624,-0.048013269083054144,True,False
0001193125-26-304020,SWBI,"7.01,9.01",2026-07-15 10:50:09+00:00,19786,FDA_APPROVAL,False,,NONE,False,,523845000.0,384886672.61203766,,SWBI|2026-07-15 10:50:00+00:00,False,False,0.026394888076298972,-0.03775479641140611,False,True
0001193125-26-302134,TALO,"1.01,2.03,8.01,9.01",2026-07-13 21:15:07+00:00,14494,MA_ACTIVITY,True,,NONE,False,,1780070000.0,1659251171.0,,TALO|2026-07-13 21:15:00+00:00,False,False,0.041029217516861616,-0.050764985403411234,False,True
0001077428-26-000056,TCBI,"2.02,9.01",2026-07-22 20:07:20+00:00,4247,ADMINISTRATIVE,False,,NONE,False,,,3776172226.056549,,TCBI|2026-07-22 20:07:00+00:00,False,False,0.008108083545763645,-0.02942945341842307,False,False
0001193125-26-318158,TALO,"1.01,2.03,7.01,9.01",2026-07-27 20:30:09+00:00,16070,DEBT_SETTLEMENT,True,,NONE,False,,1780070000.0,1659251171.0,,TALO|2026-07-27 20:30:00+00:00,False,False,-0.0027797054133906762,-0.061848528289697446,False,False
0000004127-26-000047,SWKS,"2.02,8.01,9.01",2026-07-28 20:04:34+00:00,45283,DILUTION_OFFERING,False,,NONE,False,,4086900000.0,11687186387.244507,,SWKS|2026-07-28 20:04:00+00:00,False,False,0.060927155831263624,-0.048013269083054144,True,False
0000004127-26-000047,SWKS,"2.02,8.01,9.01",2026-07-28 20:04:34+00:00,45283,DILUTION_OFFERING,False,,NONE,False,,4086900000.0,11687186387.244507,,SWKS|2026-07-28 20:04:00+00:00,False,False,0.060927155831263624,-0.048013269083054144,True,False
0000732717-26-000294,T,"2.02,9.01",2026-07-22 10:33:17+00:00,8747,ADMINISTRATIVE,False,,NONE,False,,125648000000.0,188341154634.26224,,T|2026-07-22 10:33:00+00:00,False,False,0.03582090086391099,-0.034115186284919274,False,False
0001193125-26-321053,T,"2.03,7.01,9.01",2026-07-28 20:23:38+00:00,14208,DEBT_SETTLEMENT,False,23.0,HIGH,False,,125648000000.0,188341154634.26224,1.8305106328791544e-10,T|2026-07-28 20:23:00+00:00,False,False,-0.0004053599047794121,-0.06161331386554314,False,False
0001140361-26-029501,SXT,"2.02,7.01,9.01",2026-07-24 11:10:26+00:00,56552,EARNINGS,False,,NONE,False,,1612111000.0,4111146716.1029053,,SXT|2026-07-24 11:10:00+00:00,False,False,0.08923524803015126,-0.03295930063758401,False,False
0001819790-26-000046,TARS,"1.01,3.02,8.01,9.01",2026-07-08 20:13:40+00:00,6074,MA_ACTIVITY,True,,NONE,False,,451360000.0,2850296295.4100494,,TARS|2026-07-08 20:13:00+00:00,False,False,0.017574578639266036,-0.19615157139464168,True,True
0001819790-26-000048,TARS,5.02,2026-07-13 20:11:59+00:00,2926,ADMINISTRATIVE,False,,NONE,False,,451360000.0,2850296295.4100494,,TARS|2026-07-13 20:11:00+00:00,False,False,0.04108530865764126,-0.07166235834773726,False,False
0001193125-26-301488,TCBX,"8.01,9.01",2026-07-13 12:05:42+00:00,10558,ADMINISTRATIVE,False,27500000.0,HIGH,False,,,508012011.6004715,,TCBX|2026-07-13 12:05:00+00:00,False,False,0.10630315279293945,-0.008003994459433672,False,False
0001104659-26-083891,TCBK,"1.01,5.02,9.01",2026-07-15 20:16:09+00:00,31228,MA_ACTIVITY,True,,NONE,False,,53445000.0,1454735057.616211,,TCBK|2026-07-15 20:16:00+00:00,False,False,0.03332213367536996,-0.023107853983714066,False,True
0000356171-26-000104,TCBK,"2.02,7.01,9.01",2026-07-22 23:34:19+00:00,4096,ADMINISTRATIVE,False,,NONE,False,,53445000.0,1454735057.616211,,TCBK|2026-07-22 23:34:00+00:00,False,False,0.014573811808392234,-0.02796132448930344,False,False
0001104659-26-082947,TCMD,"7.01,8.01,9.01",2026-07-13 13:23:16+00:00,14170,COMMERCIAL_CONTRACT,False,,NONE,False,,329522000.0,338394767.90302277,,TCMD|2026-07-13 13:23:00+00:00,False,False,0.02092476735721105,-0.09348628514586066,False,False
0001193125-26-294606,TCBX,"8.01,9.01",2026-07-02 20:20:20+00:00,9908,ADMINISTRATIVE,False,,NONE,False,,,508012011.6004715,,TCBX|2026-07-02 20:20:00+00:00,False,False,0.06901649637965757,-0.04461428116603927,False,False
0001539638-26-000028,TFIN,"2.02,9.01",2026-07-21 20:13:52+00:00,9177,ADMINISTRATIVE,False,,NONE,False,,,1114314745.4576607,,TFIN|2026-07-21 20:13:00+00:00,False,False,0.042826825596357754,-0.08315640326186402,False,False
0001381668-26-000033,TFSL,8.01,2026-07-07 16:15:58+00:00,3944,ADMINISTRATIVE,False,,NONE,False,,,3837005309.4947968,,TFSL|2026-07-07 16:15:00+00:00,False,False,0.03232097707270176,-0.03705762159307879,False,False
0001094285-26-000039,TDY,"2.02,9.01",2026-07-22 11:21:21+00:00,3413,ADMINISTRATIVE,False,,NONE,False,,6115400000.0,26816938317.718384,,TDY|2026-07-22 11:21:00+00:00,False,False,0.028309104820198883,-0.049808703585262015,False,False
0001213900-26-080028,TGL,"1.01,3.02,9.01",2026-07-21 20:23:30+00:00,9397,ADMINISTRATIVE,True,,NONE,False,,2330557.0,60541795.57413483,,TGL|2026-07-21 20:23:00+00:00,False,True,0.011312962726085285,-0.20014859272149044,True,False
0001104659-26-082851,TCBK,"7.01,9.01",2026-07-13 11:12:16+00:00,80018,MA_ACTIVITY,True,,NONE,False,,53445000.0,1454735057.616211,,TCBK|2026-07-13 11:12:00+00:00,False,False,0.06617135358809234,-0.00898411278796829,False,True
0000097216-26-000107,TEX,"8.01,9.01",2026-07-21 14:09:14+00:00,3637,ADMINISTRATIVE,False,,NONE,False,,5421000000.0,3699183959.9609375,,TEX|2026-07-21 14:09:00+00:00,False,False,0.11692573118358762,-0.003983458104296567,False,False
0001193125-26-312425,TCBX,"2.02,7.01,9.01",2026-07-22 20:20:23+00:00,115064,EARNINGS,False,10100000.0,HIGH,False,,,508012011.6004715,,TCBX|2026-07-22 20:20:00+00:00,False,False,0.06861561233311275,-0.038415080358410125,False,False
0001213900-26-078713,TGL,"5.07,9.01",2026-07-16 20:15:23+00:00,6010,ADMINISTRATIVE,False,,NONE,False,,2330557.0,60541795.57413483,,TGL|2026-07-16 20:15:00+00:00,False,True,0.04576088210726259,-0.23918481838627037,False,False
0001206774-26-000349,TKR,"1.01,2.03,9.01",2026-07-06 20:15:33+00:00,6874,DEBT_SETTLEMENT,True,,NONE,False,,4581800000.0,6013367039.583191,,TKR|2026-07-06 20:15:00+00:00,False,False,-0.005304737509323032,-0.05957285829264092,False,False
0001493152-26-033928,TGLS,"5.03,9.01",2026-07-20 21:00:23+00:00,6332,ADMINISTRATIVE,False,,NONE,False,,983610000.0,2761434709.4690094,,TGLS|2026-07-20 21:00:00+00:00,False,False,0.04465450423152051,-0.06084309450692715,False,False
0001493152-26-032342,TGLS,"3.03,5.03,8.01,9.01",2026-07-07 20:30:30+00:00,7869,ADMINISTRATIVE,False,,NONE,False,,983610000.0,2761434709.4690094,,TGLS|2026-07-07 20:30:00+00:00,False,False,0.11397142485506073,-0.014041621356162826,False,False
0001193125-26-304948,THG,"5.02,9.01",2026-07-15 21:13:55+00:00,11289,ADMINISTRATIVE,False,,NONE,False,,6594400000.0,6218501261.881195,,THG|2026-07-15 21:13:00+00:00,False,False,0.07619896425945383,-0.0224058428178745,False,False
0000714562-26-000050,THFF,"2.02,9.01",2026-07-28 13:01:57+00:00,32049,EARNINGS,False,,NONE,False,,,642186436.2756157,,THFF|2026-07-28 13:01:00+00:00,False,False,0.020393994135032845,-0.007421194917285101,False,False
0001193125-26-313204,THRM,"2.01,7.01,8.01,9.01",2026-07-23 10:10:23+00:00,69309,DILUTION_OFFERING,False,690000000.0,HIGH,False,,1498602000.0,1041641693.9786911,0.46042911993978386,THRM|2026-07-23 10:10:00+00:00,True,False,0.2558441162109375,-0.01532467928799719,True,False
0001193125-26-300929,TISI,"5.02,9.01",2026-07-10 16:15:12+00:00,5280,ADMINISTRATIVE,False,,NONE,False,,896483000.0,71351822.89544106,,TISI|2026-07-10 16:15:00+00:00,False,False,0.10712154479952396,-0.06044280853049455,False,False
0001005817-26-000087,TMP,"2.02,8.01,9.01",2026-07-24 13:02:02+00:00,4618,ADMINISTRATIVE,False,,NONE,False,,75742000.0,928238899.5958328,,TMP|2026-07-24 13:02:00+00:00,False,False,0.049804448679682256,-0.02788638686933942,False,False
0001171843-26-004944,TLRY,"2.02,9.01",2026-07-28 20:05:18+00:00,3294,ADMINISTRATIVE,False,,NONE,False,,915454000.0,10139454089.143187,,TLRY|2026-07-28 20:05:00+00:00,False,False,-0.022277206687900897,-0.09158413095364837,False,False
0001193125-26-296849,TMHC,8.01,2026-07-07 10:38:46+00:00,11900,MA_ACTIVITY,False,,NONE,False,,8121480000.0,6187584482.177238,,TMHC|2026-07-07 10:38:00+00:00,False,False,0.0012521420523687876,-0.001808531697068072,False,True
0001193125-26-312514,TMHC,5.07,2026-07-22 20:54:36+00:00,10346,MA_ACTIVITY,False,,NONE,False,,8121480000.0,6187584482.177238,,TMHC|2026-07-22 20:54:00+00:00,False,False,0.00013801760814113884,-0.0004139475478345256,False,True
0000944695-26-000012,THG,"2.02,9.01",2026-07-28 20:52:25+00:00,173412,ADMINISTRATIVE,False,,NONE,False,,6594400000.0,6218501261.881195,,THG|2026-07-28 20:52:00+00:00,False,False,0.037570593948904385,-0.01597244584775992,False,False
0001361658-26-000050,TNL,"2.02,7.01,9.01",2026-07-22 10:32:30+00:00,4778,ADMINISTRATIVE,False,,NONE,False,,4021000000.0,4585099322.118042,,TNL|2026-07-22 10:32:00+00:00,False,False,0.03383359302000777,-0.04331228219037553,False,False
0001005817-26-000105,TMP,"7.01,9.01",2026-07-28 13:55:35+00:00,3907,ADMINISTRATIVE,False,,NONE,False,,75742000.0,928238899.5958328,,TMP|2026-07-28 13:55:00+00:00,False,False,0.018626695268609605,-0.01622971285892638,False,False
0001104659-26-087099,TH,"1.01,2.03,8.01,9.01",2026-07-27 20:15:52+00:00,20034,DEBT_SETTLEMENT,True,,NONE,False,,274828000.0,767298954.6393886,,TH|2026-07-27 20:15:00+00:00,False,False,-0.003602848724429508,-0.11790283351113773,False,False
0000097745-26-000138,TMO,"2.02,9.01",2026-07-23 10:04:03+00:00,37399,EARNINGS,False,,NONE,False,,44556000000.0,218188694514.636,,TMO|2026-07-23 10:04:00+00:00,False,False,0.016511222035567874,-0.03987914828232941,False,False
0001279569-26-000637,TMQ,"2.02,9.01",2026-07-08 11:00:18+00:00,23585,DILUTION_OFFERING,False,22500000.0,HIGH,False,,,708182167.6980257,,TMQ|2026-07-08 11:00:00+00:00,False,False,0.07619047691131842,-0.03809527629987697,True,False
0001279569-26-000677,TMQ,"7.01,9.01",2026-07-16 11:37:49+00:00,17231,ADMINISTRATIVE,False,,NONE,False,,,708182167.6980257,,TMQ|2026-07-16 11:37:00+00:00,False,False,0.06148869336507312,-0.09223296288949134,False,False
0001213900-26-080615,TOP,"8.01,9.01",2026-07-23 11:00:56+00:00,9499,DILUTION_OFFERING,False,,NONE,False,,4723765.0,45935149.35328364,,TOP|2026-07-23 11:00:00+00:00,False,False,0.06359648366053672,-0.1359648888901437,True,False
0001213900-26-077316,TOP,"3.02,7.01,9.01",2026-07-13 10:08:09+00:00,14556,DILUTION_OFFERING,False,2940000.0,HIGH,False,,4723765.0,45935149.35328364,0.6223848984866944,TOP|2026-07-13 10:08:00+00:00,True,True,0.4187192881925135,-0.20689653349951387,True,False
0001654954-26-006685,TOMZ,8.01,2026-07-16 12:03:41+00:00,4755,ADMINISTRATIVE,False,,NONE,True,reverse_split,5635927.0,52396282.944027185,,TOMZ|2026-07-16 12:03:00+00:00,False,True,0.0855072712485958,-0.3285024007139197,True,False
0001213900-26-079696,TOP,"1.01,3.02,9.01",2026-07-20 21:15:13+00:00,6913,ADMINISTRATIVE,True,,NONE,True,warrant_reprice,4723765.0,45935149.35328364,,TOP|2026-07-20 21:15:00+00:00,False,False,0.07792210875148964,-0.14718611367591705,True,False
0001654954-26-006751,TOMZ,"5.03,9.01",2026-07-20 20:05:32+00:00,6999,ADMINISTRATIVE,False,,NONE,True,reverse_split,5635927.0,52396282.944027185,,TOMZ|2026-07-20 20:05:00+00:00,False,True,0.062500008466569,-0.21022727657571316,True,False
0000070318-26-000032,THC,"2.02,9.01",2026-07-23 20:07:58+00:00,48899,EARNINGS,False,,NONE,False,,21310000000.0,17593335061.401367,,THC|2026-07-23 20:07:00+00:00,False,False,0.09236075744306183,-0.04617003571573153,False,False
0001493152-26-034079,TNXP,5.02,2026-07-21 20:05:30+00:00,3188,ADMINISTRATIVE,False,,NONE,False,,13107000.0,149020232.0,,TNXP|2026-07-21 20:05:00+00:00,False,False,0.014850586136776922,-0.1713532328343862,False,False
0001079973-26-000934,TOI,"1.01,2.03,3.02,7.01,9.01",2026-07-07 21:00:11+00:00,15620,DEBT_SETTLEMENT,True,,NONE,True,convertible,502729000.0,396460190.67845726,,TOI|2026-07-07 21:00:00+00:00,False,False,0.15624992756380274,-0.043402776053106384,True,False
0001493152-26-032925,TNXP,"7.01,8.01,9.01",2026-07-13 11:05:37+00:00,23679,ADMINISTRATIVE,False,,NONE,False,,13107000.0,149020232.0,,TNXP|2026-07-13 11:05:00+00:00,False,False,0.0035405252682050303,-0.15106216133213068,False,False
0001193125-26-297535,TRNR,"1.01,3.02,9.01",2026-07-07 20:30:06+00:00,6612,DEBT_SETTLEMENT,True,,NONE,False,,11530000.0,270186858.90774536,,TRNR|2026-07-07 20:30:00+00:00,False,True,0.19568806508666836,-0.2752293885678947,True,False
0001193125-26-302685,TREX,7.01,2026-07-14 14:00:14+00:00,3029,ADMINISTRATIVE,False,,NONE,False,,1174267000.0,5467878156.789246,,TREX|2026-07-14 14:00:00+00:00,False,False,0.010869565217391353,-0.06478259874426795,False,False
0001437749-26-023059,TRAK,"1.01,2.03,8.01,9.01",2026-07-08 21:15:56+00:00,7672,ADMINISTRATIVE,True,,NONE,False,,22606066.0,239884805.26757336,,TRAK|2026-07-08 21:15:00+00:00,False,False,0.017777760823567634,-0.1366666687859429,False,False
0001193125-26-302012,TREX,"8.01,9.01",2026-07-13 20:07:16+00:00,24072,COMMERCIAL_CONTRACT,False,418.0,HIGH,False,,1174267000.0,5467878156.789246,3.559667435089294e-07,TREX|2026-07-13 20:07:00+00:00,False,False,-0.0008191872624896401,-0.11898425466771123,False,False
0001193125-26-316159,TRNR,"1.01,2.03,3.02",2026-07-24 20:30:38+00:00,10626,ADMINISTRATIVE,True,,NONE,True,"convertible,reverse_split",11530000.0,270186858.90774536,,TRNR|2026-07-24 20:30:00+00:00,False,False,0.05628047674672265,-0.06962291987017999,True,False
0001193125-26-299839,TRNR,"1.01,8.01,9.01",2026-07-09 21:15:45+00:00,24674,ADMINISTRATIVE,True,,NONE,True,convertible,11530000.0,270186858.90774536,,TRNR|2026-07-09 21:15:00+00:00,True,False,0.5765725483696496,-0.02822577931630399,True,False
0001193125-26-306591,TRGP,"5.02,9.01",2026-07-17 10:00:11+00:00,7274,ADMINISTRATIVE,False,,NONE,False,,17028300000.0,32575743606.501465,,TRGP|2026-07-17 10:00:00+00:00,False,False,0.021211318414246616,-0.027423737641553037,False,False
0001437749-26-023298,TRT,"5.03,9.01",2026-07-10 18:54:53+00:00,4263,ADMINISTRATIVE,False,,NONE,False,,36473000.0,18501933.285479546,,TRT|2026-07-10 18:54:00+00:00,True,False,0.2300379294027206,-0.08745247492978891,False,False
0001193125-26-296255,TRGP,"1.01,9.01",2026-07-06 20:30:14+00:00,5496,ADMINISTRATIVE,True,,NONE,False,,17028300000.0,32575743606.501465,,TRGP|2026-07-06 20:30:00+00:00,False,False,0.0600681984024658,-0.0059599533142138394,False,False
0001630472-26-000027,TRTX,"2.02,9.01",2026-07-28 20:32:22+00:00,4485,ADMINISTRATIVE,False,,NONE,False,,,697098453.3460217,,TRTX|2026-07-28 20:32:00+00:00,False,False,0.004174102141530467,-0.032796728049852675,False,False
0001552033-26-000043,TRU,"2.02,7.01,9.01",2026-07-28 10:15:32+00:00,4869,ADMINISTRATIVE,False,,NONE,False,,4576300000.0,16996383348.083496,,TRU|2026-07-28 10:15:00+00:00,False,False,0.06790962026263236,-0.03197921232504741,False,False
0000737758-26-000025,TTC,"5.02,7.01,9.01",2026-07-22 21:22:08+00:00,8782,ADMINISTRATIVE,False,,NONE,False,,4510400000.0,6887537355.5535965,,TTC|2026-07-22 21:22:00+00:00,False,False,0.028413303546462654,-0.03564965872728998,False,False
0001193125-26-299742,TRIN,"7.01,9.01",2026-07-09 20:30:15+00:00,9667,DEBT_SETTLEMENT,False,,NONE,False,,,1061040685.1290894,,TRIN|2026-07-09 20:30:00+00:00,False,False,0.018130294716168782,-0.014736510857352725,False,False
0001140361-26-028229,TRST,"8.01,9.01",2026-07-10 20:55:26+00:00,7953,ADMINISTRATIVE,False,,NONE,False,,,709740705.8643646,,TRST|2026-07-10 20:55:00+00:00,False,False,0.07697224765856925,-0.06833268257308167,False,False
0001193125-26-303247,TRIN,"3.01,7.01,9.01",2026-07-14 20:30:15+00:00,8436,ADMINISTRATIVE,False,,NONE,False,,,1061040685.1290894,,TRIN|2026-07-14 20:30:00+00:00,False,False,0.029448419344260346,-0.01194868539318783,True,False
0001193125-26-321132,TRMK,"2.02,9.01",2026-07-28 20:40:22+00:00,146884,EARNINGS,False,73800000.0,HIGH,False,,,2290911491.40604,,TRMK|2026-07-28 20:40:00+00:00,False,False,0.010172714385211945,-0.012821861282784397,False,False
0001140361-26-029118,TRST,"2.02,9.01",2026-07-21 20:00:34+00:00,96683,EARNINGS,False,,NONE,False,,,709740705.8643646,,TRST|2026-07-21 20:00:00+00:00,False,False,0.06280404920237492,-0.04703551146880547,False,False
0000916365-26-000052,TSCO,"2.02,9.01",2026-07-23 11:03:12+00:00,29198,MA_ACTIVITY,False,125600000.0,HIGH,False,,15524046000.0,29825679284.40634,0.008090674299728305,TSCO|2026-07-23 11:03:00+00:00,False,False,0.07213773203366847,-0.04169425074490418,False,True
0001438533-26-000054,TVTX,5.02,2026-07-09 21:10:23+00:00,6123,ADMINISTRATIVE,False,,NONE,False,,490728000.0,2672377375.7355537,,TVTX|2026-07-09 21:10:00+00:00,False,False,-0.007608783280844467,-0.09378474058493458,False,False
0000086312-26-000143,TRV,"2.02,9.01",2026-07-17 10:58:28+00:00,5234,ADMINISTRATIVE,False,,NONE,False,,48828000000.0,64701774190.43158,,TRV|2026-07-17 10:58:00+00:00,False,False,0.0685714285714285,-0.009200003487723207,False,False
0001628280-26-049213,TSLA,"2.02,9.01",2026-07-22 20:35:52+00:00,3345,ADMINISTRATIVE,False,,NONE,False,,94827000000.0,1403554064361.7722,,TSLA|2026-07-22 20:35:00+00:00,False,False,-0.006030493655278635,-0.10340483560713964,False,False
0001193125-26-316247,TRV,"8.01,9.01",2026-07-24 21:07:46+00:00,5043,ADMINISTRATIVE,False,,NONE,False,,48828000000.0,64701774190.43158,,TRV|2026-07-24 21:07:00+00:00,False,False,0.024922898005703686,-0.049614364506346376,False,False
0001104659-26-084627,TVRD,"8.01,9.01",2026-07-17 20:07:52+00:00,6304,DILUTION_OFFERING,False,11000000.0,HIGH,True,"atm,shelf",7137000.0,36947086.55658102,1.5412638363458036,TVRD|2026-07-17 20:07:00+00:00,False,True,-0.00022146895621510954,-0.2818046883680597,True,False
0001213900-26-081996,TTRX,"7.01,9.01",2026-07-28 12:05:26+00:00,32604,FDA_APPROVAL,False,,NONE,False,,,,,TTRX|2026-07-28 12:05:00+00:00,False,False,0.047375206799881164,-0.08194620629636307,False,True
0001108426-26-000044,TXNM,"1.01,2.03,9.01",2026-07-21 20:20:34+00:00,5453,DEBT_SETTLEMENT,True,,NONE,False,,2136924000.0,6007655415.914883,,TXNM|2026-07-21 20:20:00+00:00,False,False,0.008179052395711928,-0.0033577217780883517,False,False
0001437749-26-022794,TWIN,"1.01,2.03,9.01",2026-07-06 20:31:22+00:00,10818,DEBT_SETTLEMENT,True,,NONE,False,,340738000.0,234560672.82112885,,TWIN|2026-07-06 20:31:00+00:00,False,False,0.05815478246176742,-0.07958030325257559,False,False
0001213900-26-075757,TTRX,"7.01,9.01",2026-07-07 12:05:25+00:00,38230,FDA_APPROVAL,False,,NONE,False,,,,,TTRX|2026-07-07 12:05:00+00:00,True,False,0.4722796365251736,-0.09697732687373128,False,True
0001108426-26-000040,TXNM,8.01,2026-07-06 11:28:23+00:00,7515,MA_ACTIVITY,False,,NONE,False,,2136924000.0,6007655415.914883,,TXNM|2026-07-06 11:28:00+00:00,False,False,0.006769201257726731,-0.010109903524210151,False,True
0001810806-26-000037,U,5.02,2026-07-27 20:54:39+00:00,4456,ADMINISTRATIVE,False,,NONE,False,,1849648000.0,15755692430.34668,,U|2026-07-27 20:54:00+00:00,False,False,0.09102811709096748,-0.026522637492102707,False,False
0001108426-26-000042,TXNM,"1.01,2.03,7.01",2026-07-17 21:45:04+00:00,24098,MA_ACTIVITY,True,,NONE,False,,2136924000.0,6007655415.914883,,TXNM|2026-07-17 21:45:00+00:00,False,False,0.017729888395734417,0.00034765267144187817,False,True
0000217346-26-000034,TXT,"2.02,9.01",2026-07-28 10:34:22+00:00,35350,COMMERCIAL_CONTRACT,False,,NONE,False,,14799000000.0,15361451336.204102,,TXT|2026-07-28 10:34:00+00:00,False,False,0.005052713970197242,-0.06711336279555624,False,False
0001104659-26-082469,UCB,"8.01,9.01",2026-07-10 13:08:00+00:00,21367,MA_ACTIVITY,False,,NONE,False,,1063152000.0,3550698410.193405,,UCB|2026-07-10 13:08:00+00:00,False,False,0.049689503873932006,-0.0067757729016471036,False,True
0001104659-26-085229,UCB,"2.02,7.01,9.01",2026-07-21 11:35:58+00:00,129197,EARNINGS,False,,NONE,False,,1063152000.0,3550698410.193405,,UCB|2026-07-21 11:35:00+00:00,False,True,-0.0027920837066993665,-0.24584668335412607,False,False
0001133311-26-000015,TZOO,"2.02,7.01,9.01",2026-07-28 18:23:40+00:00,23008,COMMERCIAL_CONTRACT,False,,NONE,False,,91719000.0,84772846.77610731,,TZOO|2026-07-28 18:23:00+00:00,False,False,0.03306878331907548,-0.06415345729964217,False,False
0001810806-26-000035,U,5.02,2026-07-16 21:04:35+00:00,2946,ADMINISTRATIVE,False,,NONE,False,,1849648000.0,15755692430.34668,,U|2026-07-16 21:04:00+00:00,False,False,0.03947810908650928,-0.030159247127940825,False,False
0001628280-26-047655,UCTT,"5.02,9.01",2026-07-08 20:09:13+00:00,6999,ADMINISTRATIVE,False,2000000.0,HIGH,False,,2054000000.0,1354877725.7858276,0.0009737098344693282,UCTT|2026-07-08 20:09:00+00:00,False,True,-0.017791032327265532,-0.20304364136303665,False,False
0001465740-26-000029,TWO,"2.02,9.01",2026-07-28 20:17:41+00:00,4862,ADMINISTRATIVE,False,,NONE,False,,,1018415362.5336351,,TWO|2026-07-28 20:17:00+00:00,False,False,-0.001647484118455722,-0.0032948896805450323,False,False
0000912767-26-000039,UFPI,"8.01,9.01",2026-07-22 20:00:22+00:00,3751,ADMINISTRATIVE,False,,NONE,False,,6320343000.0,5408018210.592163,,UFPI|2026-07-22 20:00:00+00:00,False,False,0.08063950649527607,-0.009534880172374582,False,False
0001104659-26-080748,TWO,"5.07,8.01,9.01",2026-07-06 20:08:43+00:00,23230,MA_ACTIVITY,False,,NONE,False,,,1018415362.5336351,,TWO|2026-07-06 20:08:00+00:00,False,False,0.004966922185069889,-0.0020695048582917153,False,True
0000101199-26-000044,UFCS,8.01,2026-07-17 17:17:02+00:00,3552,ADMINISTRATIVE,False,,NONE,False,,1386412000.0,770623541.3206825,,UFCS|2026-07-17 17:17:00+00:00,False,False,0.05188116696801526,-0.04495050411413215,False,False
